#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1981-01-01 to 2023-12-01
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 784: Palisades Tahoe, CA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Palisades Tahoe (784) 
# California  SNOTEL Site - 8013 ft
# Reporting Frequency: Daily; Date Range: 1981-01-01 to 2023-12-01
#
# As of: Dec 4, 2023, 1:14:02 AM GMT-08:00
#
Year,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1988,04,19.6,28.4,29.7,21.3,12.8,0.0,0.0,0.0,0.0,0.0,0.0,16.8
1988,05,20.5,28.4,29.6,21.3,12.2,0.0,0.0,0.0,0.0,0.0,0.0,16.8
1988,06,20.5,28.8,29.2,20.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,16.8
1988,07,20.9,28.8,28.6,19.3,11.9,0.0,0.0,0.0,0.0,0.0,0.0,16.8
1988,08,21.5,28.8,28.6,19.2,12.2,0.0,0.0,0.0,0.0,0.0,0.0,16.8
1988,09,22.3,28.8,28.5,18.1,12.8,0.0,0.0,0.0,0.0,0.0,0.1,16.8
1988,10,22.8,28.8,27.1,17.4,12.7,0.0,0.0,0.0,0.0,0.0,0.4,16.8
1988,11,23.0,28.8,26.7,16.3,11.2,0.0,0.0,0.0,0.0,0.0,0.9,16.8
1988,12,23.1,28.8,26.7,15.3,9.2,0.0,0.0,0.0,0.0,0.0,0.9,16.8
1988,13,23.4,28.6,26.7,14.6,6.8,0.0,0.0,0.0,0.0,0.0,1.8,16.8
1988,14,23.4,28.6,26.7,14.6,5.1,0.0,0.0,0.0,0.0,0.0,4.8,16.8
1988,15,23.6,28.6,26.7,14.6,3.1,0.0,0.0,0.0,0.0,0.0,4.8,16.8
1988,16,23.9,28.5,26.7,14.4,1.2,0.0,0.0,0.0,0.0,0.0,4.8,16.8
1988,17,25.7,28.5,26.7,14.3,0.7,0.0,0.0,0.0,0.0,0.0,5.7,16.8
1988,18,26.3,28.4,27.0,13.6,0.4,0.0,0.0,0.0,0.0,0.0,6.1,16.8
1988,19,26.3,28.2,27.1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,6.2,17.4
1988,20,26.5,28.2,26.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,17.8
1988,21,26.7,28.1,26.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0,6.3,19.6
1988,22,26.7,27.9,26.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.4
1988,23,27.0,27.9,26.1,15.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.1
1988,24,27.0,28.2,25.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,13.6,23.0
1988,25,27.0,28.2,24.7,16.1,0.0,0.0,0.0,0.0,0.0,0.0,13.6,25.5
1988,26,27.0,28.2,24.2,15.9,0.0,0.0,0.0,0.0,0.0,0.0,15.9,25.7
1988,27,27.0,28.2,23.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0
1988,28,27.0,28.2,23.1,14.3,0.0,0.0,0.0,0.0,0.0,0.0,16.3,26.3
1988,29,27.0,28.4,23.1,13.4,0.5,0.0,0.0,0.0,0.0,0.0,16.5,26.3
1988,30,27.9,,23.1,13.1,0.6,0.0,0.0,0.0,0.0,0.0,16.6,26.5
1988,31,28.1,,23.1,,0.5,,0.0,0.0,,0.0,,27.1
1989,01,27.5,30.9,39.0,53.6,31.1,10.4,0.0,0.0,0.0,0.0,3.2,8.0
1989,02,27.5,31.5,40.3,54.1,30.9,8.2,0.0,0.0,0.0,0.0,3.2,8.0
1989,03,27.6,33.0,41.7,54.5,30.7,6.7,0.0,0.0,0.0,0.0,3.2,8.0
1989,04,27.7,34.9,42.1,54.4,29.6,6.3,0.0,0.0,0.0,0.0,3.2,8.0
1989,05,28.0,35.3,42.6,54.4,27.9,5.1,0.0,0.0,0.0,0.0,3.2,8.0
1989,06,29.3,35.7,43.4,52.9,26.7,3.2,0.0,0.0,0.0,0.0,3.2,8.0
1989,07,29.4,35.8,43.7,51.5,25.4,1.6,0.0,0.0,0.0,0.0,3.2,8.0
1989,08,29.4,35.9,43.8,49.6,23.6,0.8,0.0,0.0,0.0,0.0,3.2,8.0
1989,09,30.1,36.2,44.2,47.6,21.8,0.1,0.0,0.0,0.0,0.0,3.2,8.0
1989,10,30.2,36.4,44.1,45.6,21.0,0.0,0.0,0.0,0.0,0.0,3.2,8.0
1989,11,30.7,36.5,43.9,44.7,19.8,0.0,0.0,0.0,0.0,0.0,3.2,8.0
1989,12,30.7,36.5,44.0,43.0,18.5,0.0,0.0,0.0,0.0,0.0,3.2,8.0
1989,13,31.0,36.5,44.3,41.7,18.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1989,14,31.0,36.5,44.3,39.9,17.7,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1989,15,31.0,36.7,44.4,39.3,17.2,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1989,16,31.0,36.9,44.7,38.2,17.2,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1989,17,31.0,37.0,45.5,36.6,17.2,0.0,0.0,0.0,0.0,0.0,3.0,8.0
1989,18,31.0,37.1,46.5,35.2,16.9,0.0,0.0,0.0,0.2,0.0,3.0,7.8
1989,19,31.0,37.6,47.5,33.9,16.1,0.0,0.0,0.0,0.7,0.0,3.0,7.8
1989,20,31.0,37.6,48.5,32.2,15.1,0.0,0.0,0.0,0.2,0.0,3.0,7.8
1989,21,30.9,38.7,48.8,30.4,14.6,0.0,0.0,0.0,0.0,0.0,3.0,7.8
1989,22,30.9,39.0,48.8,30.4,13.6,0.0,0.0,0.0,0.0,0.0,3.0,7.8
1989,23,30.9,39.0,48.8,30.4,13.3,0.0,0.0,0.0,0.0,0.0,3.0,7.8
1989,24,30.9,39.0,49.1,31.5,13.3,0.0,0.0,0.0,0.0,2.2,3.0,7.8
1989,25,30.9,39.0,50.2,32.1,12.8,0.0,0.0,0.0,0.0,3.2,3.9,7.8
1989,26,30.9,39.0,50.9,32.4,12.8,0.0,0.0,0.0,0.0,3.2,7.0,7.5
1989,27,30.9,39.0,51.0,32.4,12.8,0.0,0.0,0.0,0.0,3.2,7.2,7.2
1989,28,30.9,39.0,52.5,32.4,12.6,0.0,0.0,0.0,0.0,3.2,7.5,6.9
1989,29,30.9,,53.1,32.1,11.3,0.0,0.0,0.0,0.0,3.2,7.8,6.6
1989,30,30.9,,53.1,31.3,11.1,0.0,0.0,0.0,0.0,3.2,8.0,6.3
1989,31,30.9,,53.3,,11.1,,0.0,0.0,,3.2,,5.9
1990,01,5.6,13.6,25.8,24.9,10.7,2.3,0.0,0.0,0.0,0.0,0.2,1.5
1990,02,5.4,13.6,25.8,24.3,10.0,2.2,0.0,0.0,0.0,0.0,0.0,1.5
1990,03,5.4,13.8,26.0,23.8,9.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5
1990,04,5.4,15.7,26.1,23.1,7.7,0.6,0.0,0.0,0.0,0.0,0.2,1.5
1990,05,5.4,15.9,26.3,22.4,6.1,0.0,0.0,0.0,0.0,0.0,0.3,1.5
1990,06,5.7,16.3,26.1,22.3,3.8,0.0,0.0,0.0,0.0,0.0,0.3,1.5
1990,07,5.9,16.3,26.1,22.3,2.2,0.0,0.0,0.0,0.0,0.0,0.3,1.6
1990,08,7.5,16.6,25.8,22.7,0.7,0.0,0.0,0.0,0.0,0.0,0.4,1.6
1990,09,7.5,17.0,25.7,22.8,0.3,0.0,0.0,0.0,0.0,0.0,0.4,1.6
1990,10,7.5,17.4,25.6,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6
1990,11,7.5,17.7,26.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6
1990,12,7.5,18.0,27.4,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9
1990,13,8.3,17.7,27.6,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9
1990,14,9.7,17.8,27.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.2
1990,15,10.9,18.2,27.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1990,16,11.0,19.2,27.9,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1990,17,11.2,22.8,27.9,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1990,18,11.2,24.9,27.7,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6
1990,19,11.2,25.3,27.5,15.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.6
1990,20,11.2,25.3,27.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.7
1990,21,11.3,26.0,27.4,14.3,0.5,0.0,0.0,0.0,0.0,0.0,0.5,3.7
1990,22,11.7,26.1,27.4,14.5,0.1,0.0,0.0,0.0,0.0,0.0,0.7,4.1
1990,23,11.7,26.3,27.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2
1990,24,11.7,26.3,27.1,15.6,0.4,0.0,0.0,0.0,0.0,0.0,1.0,4.3
1990,25,11.7,26.3,27.1,15.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,4.7
1990,26,11.7,26.1,26.4,15.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.7
1990,27,11.7,26.1,26.0,14.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2,4.7
1990,28,11.7,26.0,25.7,12.6,0.6,0.0,0.0,0.0,0.0,0.0,1.3,4.7
1990,29,11.7,,25.6,10.7,0.2,0.0,0.0,0.0,0.0,0.0,1.5,4.7
1990,30,11.8,,25.5,10.7,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.7
1990,31,13.1,,25.3,,1.8,,0.0,0.0,,0.0,,4.7
1991,01,4.7,6.1,9.0,33.2,30.5,20.2,0.0,0.0,0.0,0.0,3.4,5.9
1991,02,4.7,6.1,11.2,33.2,30.6,18.7,0.0,0.0,0.0,0.0,3.3,6.0
1991,03,4.7,7.3,13.2,33.1,30.7,16.5,0.0,0.0,0.0,0.0,3.3,6.0
1991,04,4.8,7.3,18.8,33.0,30.8,14.0,0.0,0.0,0.0,0.0,3.3,6.0
1991,05,4.8,7.8,20.3,32.4,30.6,11.1,0.0,0.0,0.0,0.0,3.3,6.3
1991,06,4.7,7.8,20.4,31.9,30.0,10.0,0.0,0.0,0.0,0.0,3.3,6.3
1991,07,4.7,7.8,20.6,32.6,29.5,7.8,0.0,0.0,0.0,0.0,3.2,6.3
1991,08,5.4,7.8,20.9,32.6,29.0,5.6,0.0,0.0,0.0,0.0,3.2,7.2
1991,09,5.4,7.8,21.0,32.6,29.4,2.6,0.0,0.0,0.0,0.0,2.5,7.2
1991,10,5.4,7.8,21.0,32.2,29.9,1.2,0.0,0.0,0.0,0.0,2.0,7.2
1991,11,5.4,7.8,21.8,32.2,30.2,0.7,0.0,0.0,0.0,0.0,1.9,7.2
1991,12,5.4,7.7,21.8,32.5,30.9,0.5,0.0,0.0,0.0,0.0,1.9,7.2
1991,13,5.4,7.6,23.2,32.7,30.2,0.0,0.0,0.0,0.0,0.0,1.8,7.2
1991,14,5.4,7.6,23.8,31.7,30.7,0.0,0.0,0.0,0.0,0.0,1.5,7.2
1991,15,5.4,7.6,24.1,31.7,30.8,0.0,0.0,0.0,0.0,0.0,1.5,7.2
1991,16,5.4,7.6,24.1,31.9,29.4,0.0,0.0,0.0,0.0,0.0,1.5,7.3
1991,17,5.4,7.6,24.1,32.0,29.2,0.0,0.0,0.0,0.0,0.0,2.4,7.3
1991,18,5.5,7.6,24.8,32.0,30.0,0.0,0.0,0.0,0.0,0.0,4.3,7.3
1991,19,5.5,7.6,25.1,31.0,30.3,0.0,0.0,0.0,0.0,0.0,4.7,8.4
1991,20,5.5,7.7,25.6,31.5,30.3,0.0,0.0,0.0,0.0,0.0,4.9,8.4
1991,21,5.6,7.7,25.9,31.7,30.0,0.0,0.0,0.0,0.0,0.0,5.1,8.4
1991,22,5.6,7.7,25.9,31.6,29.5,0.0,0.0,0.0,0.0,0.0,5.1,8.4
1991,23,5.8,7.7,25.9,31.4,28.4,0.0,0.0,0.0,0.0,0.0,5.2,8.4
1991,24,5.9,7.7,27.8,31.1,26.8,0.0,0.0,0.0,0.0,0.0,5.2,8.4
1991,25,5.9,7.7,29.9,31.7,25.6,0.0,0.0,0.0,0.0,0.0,5.3,8.4
1991,26,5.9,7.4,32.1,32.2,24.9,0.0,0.0,0.0,0.0,2.3,5.3,8.4
1991,27,5.9,7.2,32.9,32.5,24.1,0.0,0.0,0.0,0.0,4.5,5.3,8.4
1991,28,5.9,7.5,33.1,31.8,21.9,0.0,0.0,0.0,0.0,4.1,5.8,8.4
1991,29,6.1,,33.2,30.9,20.4,0.0,0.0,0.0,0.0,3.8,5.8,8.4
1991,30,6.1,,33.2,30.6,20.3,0.0,0.0,0.0,0.0,3.5,5.8,8.4
1991,31,6.1,,33.2,,20.6,,0.0,0.0,,3.4,,8.4
1992,01,8.4,9.0,24.5,27.4,14.6,0.0,0.0,0.0,0.0,0.0,4.6,5.3
1992,02,8.8,9.0,24.5,27.4,14.1,0.0,0.0,0.0,0.0,0.0,4.6,5.4
1992,03,8.8,9.0,24.5,27.1,13.3,0.0,0.0,0.0,0.0,0.0,4.5,5.6
1992,04,8.8,9.0,24.5,26.5,12.6,0.0,0.0,0.0,0.0,0.0,4.5,5.6
1992,05,8.8,9.0,24.5,26.1,11.6,0.0,0.0,0.0,0.0,0.0,4.5,5.6
1992,06,8.9,9.1,25.3,26.1,10.8,0.0,0.0,0.0,0.0,0.0,4.4,5.8
1992,07,9.2,9.5,25.7,25.9,9.1,0.0,0.0,0.0,0.0,0.0,4.4,8.2
1992,08,9.2,9.8,25.7,25.6,7.8,0.0,0.0,0.0,0.0,0.0,4.4,8.8
1992,09,9.2,10.1,25.7,25.1,6.5,0.0,0.0,0.0,0.0,0.0,4.4,14.2
1992,10,9.2,10.4,25.7,24.9,5.8,0.0,0.0,0.0,0.0,0.0,4.4,17.7
1992,11,9.2,11.2,25.8,24.3,4.6,0.0,0.0,0.0,0.0,0.0,4.4,20.2
1992,12,9.2,12.2,25.9,24.2,3.9,0.0,0.0,0.0,0.0,0.0,4.4,21.3
1992,13,9.2,13.4,25.9,23.9,3.1,0.0,0.0,0.0,0.0,0.0,4.4,21.3
1992,14,9.2,14.0,25.9,23.2,2.2,0.0,0.0,0.0,0.0,0.0,4.4,21.4
1992,15,9.2,16.1,25.9,23.0,1.4,0.0,0.0,0.0,0.0,0.0,4.4,21.4
1992,16,9.2,17.6,26.4,23.0,0.5,0.0,0.0,0.0,0.0,0.0,4.4,21.6
1992,17,9.2,19.1,26.7,22.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,22.4
1992,18,9.2,19.8,26.7,21.7,0.0,0.0,0.0,0.0,0.0,0.0,4.4,24.8
1992,19,9.2,20.7,26.7,21.5,0.0,0.0,0.0,0.0,0.0,0.0,4.4,24.9
1992,20,9.2,22.6,26.7,21.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,25.3
1992,21,9.2,23.2,26.8,21.1,0.0,0.0,0.0,0.0,0.0,0.0,4.6,25.6
1992,22,9.2,24.4,26.8,21.1,0.0,0.0,0.0,0.0,0.0,0.0,4.9,25.6
1992,23,9.2,24.5,26.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0,5.1,25.9
1992,24,9.2,24.5,26.9,20.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,26.0
1992,25,9.2,24.5,27.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,5.3,26.1
1992,26,9.2,24.5,27.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,5.3,26.1
1992,27,9.1,24.5,27.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,5.3,26.1
1992,28,9.1,24.5,27.1,17.3,0.0,0.0,0.0,0.0,0.0,0.0,5.3,26.1
1992,29,9.1,24.5,27.1,16.3,0.0,0.0,0.0,0.0,0.0,0.6,5.3,30.1
1992,30,9.1,,27.2,15.1,0.0,0.0,0.0,0.0,0.0,2.8,5.3,33.4
1992,31,9.1,,27.4,,0.0,,0.0,0.0,,4.0,,33.7
1993,01,34.7,64.3,90.8,97.5,93.2,48.2,0.0,0.0,0.0,0.0,0.0,5.1
1993,02,37.2,64.4,90.8,97.5,91.5,46.5,0.0,0.0,0.0,0.0,0.0,5.2
1993,03,37.2,64.4,90.9,97.6,91.4,45.9,0.0,0.0,0.0,0.0,0.0,5.2
1993,04,37.5,64.5,91.1,97.8,91.6,44.0,0.0,0.0,0.0,0.0,0.0,5.2
1993,05,38.8,64.6,91.1,98.0,91.8,45.7,0.0,0.0,0.0,0.0,0.0,5.2
1993,06,39.3,65.1,91.1,98.0,91.9,46.3,0.0,0.0,0.0,0.0,0.0,5.2
1993,07,41.5,65.3,91.1,98.3,92.1,47.7,0.0,0.0,0.0,0.0,0.0,5.2
1993,08,43.5,65.5,91.1,98.5,91.6,47.1,0.0,0.0,0.0,0.0,0.0,5.3
1993,09,45.6,66.8,91.1,98.5,90.4,45.8,0.0,0.0,0.0,0.0,0.0,7.6
1993,10,46.6,67.2,91.1,98.9,88.9,43.3,0.0,0.0,0.0,0.0,0.0,7.6
1993,11,47.0,68.0,91.1,98.9,87.6,40.5,0.0,0.0,0.0,0.0,0.0,8.0
1993,12,47.0,68.7,91.1,98.9,84.2,38.4,0.0,0.0,0.0,0.0,0.7,9.4
1993,13,48.3,68.8,91.1,98.9,84.2,35.2,0.0,0.0,0.0,0.0,0.7,9.6
1993,14,52.2,68.8,91.1,99.1,82.3,32.9,0.0,0.0,0.0,0.0,0.7,10.3
1993,15,52.5,68.8,91.8,99.1,79.9,30.3,0.0,0.0,0.0,0.0,0.7,11.3
1993,16,54.5,69.2,91.9,99.1,77.7,28.1,0.0,0.0,0.0,1.3,1.0,11.4
1993,17,55.0,70.6,92.9,99.1,75.5,26.2,0.0,0.0,0.0,1.3,1.1,11.4
1993,18,55.5,73.6,94.1,99.7,73.2,24.6,0.0,0.0,0.0,1.2,1.1,11.5
1993,19,55.5,75.4,94.2,99.9,70.3,22.6,0.0,0.0,0.0,1.1,1.1,11.5
1993,20,55.8,80.0,94.2,99.3,67.3,20.3,0.0,0.0,0.0,0.7,1.1,11.5
1993,21,61.0,83.6,94.2,99.3,65.1,18.2,0.0,0.0,0.0,0.5,1.1,11.5
1993,22,63.9,85.4,94.3,98.9,63.3,16.5,0.0,0.0,0.0,0.3,1.1,11.5
1993,23,63.9,86.5,94.5,98.7,60.4,15.0,0.0,0.0,0.0,0.0,2.5,11.5
1993,24,63.9,90.6,95.4,98.5,58.0,13.0,0.0,0.0,0.0,0.0,2.5,11.6
1993,25,64.0,90.6,95.9,98.5,55.3,10.8,0.0,0.0,0.0,0.0,2.5,11.6
1993,26,64.0,90.6,96.3,97.9,55.0,7.7,0.0,0.0,0.0,0.0,2.5,11.7
1993,27,64.1,90.8,96.5,97.8,52.9,5.7,0.0,0.0,0.0,0.0,2.7,12.1
1993,28,64.1,90.8,96.7,97.4,52.3,4.3,0.0,0.0,0.0,0.0,2.7,12.2
1993,29,64.1,,96.8,96.4,52.1,2.2,0.0,0.0,0.0,0.0,3.3,12.2
1993,30,64.1,,96.8,95.8,49.8,0.0,0.0,0.0,0.0,0.0,4.9,12.2
1993,31,64.3,,96.9,,47.8,,0.0,0.0,,0.0,,12.2
1994,01,12.3,15.8,30.9,27.4,14.9,0.0,0.0,0.0,0.0,0.0,0.0,16.5
1994,02,12.3,15.8,30.9,26.6,14.5,0.0,0.0,0.0,0.0,0.0,0.2,16.7
1994,03,12.5,15.8,30.6,25.8,13.5,0.0,0.0,0.0,0.0,0.0,0.2,17.7
1994,04,12.5,15.8,30.3,25.7,12.3,0.0,0.0,0.0,0.0,0.0,0.4,22.6
1994,05,13.0,15.8,30.2,25.8,10.9,0.0,0.0,0.0,0.0,0.8,0.7,24.6
1994,06,13.0,15.8,30.6,25.6,9.8,0.0,0.0,0.0,0.0,0.6,4.9,25.2
1994,07,13.0,16.0,30.7,25.4,9.9,0.0,0.0,0.0,0.0,0.2,7.1,26.3
1994,08,13.2,17.6,30.7,25.7,10.2,0.0,0.0,0.0,0.0,0.0,7.3,26.3
1994,09,13.2,17.7,30.8,26.3,9.0,0.0,0.0,0.0,0.0,0.0,7.3,26.4
1994,10,13.2,17.8,30.9,26.7,7.1,0.0,0.0,0.0,0.0,0.0,7.9,26.5
1994,11,13.2,20.5,31.5,26.9,5.5,0.0,0.0,0.0,0.0,0.0,8.0,26.5
1994,12,13.2,20.5,31.5,27.0,2.9,0.0,0.0,0.0,0.0,0.0,8.0,27.1
1994,13,13.2,20.8,31.5,26.5,1.7,0.0,0.0,0.0,0.0,0.0,8.4,29.3
1994,14,13.2,21.3,31.7,25.7,0.9,0.0,0.0,0.0,0.0,0.0,8.4,29.3
1994,15,13.2,21.3,31.7,24.8,0.0,0.0,0.0,0.0,0.0,0.1,8.5,29.7
1994,16,13.2,21.5,31.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,29.7
1994,17,13.2,21.1,30.8,21.7,0.2,0.0,0.0,0.0,0.0,0.0,8.7,29.9
1994,18,13.2,23.8,30.8,19.9,0.2,0.0,0.0,0.0,0.0,0.0,11.0,30.0
1994,19,13.2,25.1,30.4,17.8,0.2,0.0,0.0,0.0,0.0,0.0,11.0,30.0
1994,20,13.2,26.0,30.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.1
1994,21,13.2,27.9,30.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.1
1994,22,13.2,28.9,29.7,13.2,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.1
1994,23,13.8,29.1,29.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.2
1994,24,13.8,29.3,29.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0,11.2,30.2
1994,25,15.1,29.3,29.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,31.0
1994,26,15.4,29.3,29.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.1
1994,27,15.5,30.4,30.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,16.2,31.2
1994,28,15.5,30.8,30.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,16.4,31.2
1994,29,15.7,,29.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,16.4,31.7
1994,30,15.8,,28.5,15.1,0.0,0.0,0.0,0.0,0.0,0.0,16.4,31.7
1994,31,15.8,,28.1,,0.0,,0.0,0.0,,0.0,,31.7
1995,01,31.7,67.7,69.8,103.5,114.7,85.8,33.5,0.0,0.0,0.0,0.0,0.6
1995,02,31.7,67.9,69.9,103.5,115.4,85.0,30.7,0.0,0.0,0.0,0.0,0.3
1995,03,31.7,68.2,71.9,103.5,115.4,83.8,27.8,0.0,0.0,0.0,0.0,0.1
1995,04,31.9,68.2,74.6,103.5,115.4,82.3,25.3,0.0,0.0,0.0,0.0,0.5
1995,05,33.3,68.2,74.6,103.5,115.5,80.8,22.9,0.0,0.0,0.0,0.0,0.2
1995,06,35.3,68.2,76.8,104.1,115.5,80.6,17.3,0.0,0.0,0.0,0.0,0.2
1995,07,36.3,68.2,76.8,104.6,115.5,80.5,14.6,0.0,0.0,0.0,0.0,0.4
1995,08,38.5,68.2,76.9,107.0,115.6,80.4,12.7,0.0,0.0,0.0,0.0,0.8
1995,09,42.7,68.2,77.8,108.0,115.5,80.3,11.6,0.0,0.0,0.0,0.0,0.7
1995,10,45.0,68.2,83.3,108.0,115.5,79.6,9.3,0.0,0.0,0.0,0.0,0.5
1995,11,49.6,68.2,85.1,108.1,115.4,78.3,8.1,0.0,0.0,0.0,0.0,0.6
1995,12,50.4,68.2,87.0,107.8,115.4,76.9,6.9,0.0,0.0,0.0,0.0,3.4
1995,13,51.2,68.2,87.7,108.3,115.4,74.7,5.7,0.0,0.0,0.0,0.0,4.0
1995,14,56.6,69.9,89.1,110.3,115.9,72.9,4.1,0.0,0.0,0.0,0.0,5.0
1995,15,58.5,70.4,89.9,110.1,116.2,71.1,2.1,0.0,0.0,0.0,0.0,5.2
1995,16,59.8,70.4,89.9,110.1,116.5,67.1,0.0,0.0,0.0,0.0,0.0,6.9
1995,17,59.9,70.4,89.9,110.1,116.0,66.7,0.0,0.0,0.0,0.0,0.0,6.9
1995,18,59.9,70.6,89.9,110.6,114.5,66.5,0.0,0.0,0.0,0.0,0.0,6.9
1995,19,60.0,70.7,91.6,110.6,113.0,66.1,0.0,0.0,0.0,0.0,0.0,6.9
1995,20,60.0,70.7,92.0,110.7,111.6,63.5,0.0,0.0,0.0,0.0,0.0,6.9
1995,21,60.3,70.7,95.2,112.1,107.6,60.9,0.0,0.0,0.0,0.0,0.0,6.9
1995,22,60.3,70.7,97.7,112.1,104.6,57.8,0.0,0.0,0.0,0.0,0.0,7.1
1995,23,62.2,70.7,100.7,112.1,100.1,55.0,0.0,0.0,0.0,0.0,0.0,7.4
1995,24,62.7,70.7,102.6,112.1,98.0,52.8,0.0,0.0,0.0,0.0,0.0,7.4
1995,25,64.0,70.6,103.2,112.1,96.1,50.0,0.0,0.0,0.0,0.0,0.0,7.4
1995,26,64.8,70.5,103.3,112.1,94.6,47.5,0.0,0.0,0.0,0.0,0.2,7.7
1995,27,66.0,70.2,103.5,112.1,93.0,44.3,0.0,0.0,0.0,0.0,0.4,7.7
1995,28,66.8,69.9,103.5,112.7,91.4,41.6,0.0,0.0,0.0,0.0,0.6,8.0
1995,29,66.8,,103.5,113.2,89.7,38.9,0.0,0.0,0.0,0.0,0.6,8.0
1995,30,67.1,,103.5,114.1,87.9,36.6,0.0,0.0,0.0,0.0,0.6,8.6
1995,31,67.3,,103.5,,86.9,,0.0,0.0,,0.0,,7.8
1996,01,7.2,34.5,47.9,65.0,59.0,24.6,0.0,0.0,0.0,0.0,2.4,5.3
